,Rel_BreitGross,RelSpitze_oben,RelSpitze_unten,Anzahl_Linie,Anzahl_Ecken,Anzahl_Kreis,Label
390,0.41468877709039076,0.8020477815699659,0.6177474402730375,6,2,0,1
391,0.16213155591865291,0.0967741935483871,0.4444444444444444,8,4,0,1
392,0.3636814011370581,0.7536231884057971,0.42391304347826086,11,5,0,1
393,0.66,1.0,1.0,0,3,0,1
394,0.2709824067003617,0.9980276134122288,0.46942800788954636,7,8,1,1
395,0.573325552419365,0.922316384180791,0.9138418079096046,5,4,1,1
396,0.35691536760012105,0.9890909090909091,1.0,5,10,0,1
397,0.4132562766635226,1.0,0.43232044198895025,21,3,0,1
398,0.6420486850463505,0.937037037037037,0.6888888888888889,0,2,1,1
399,0.4563838800780744,0.9987373737373737,0.6313131313131313,3,9,0,1
400,0.3504376034667446,0.6556776556776557,0.7875457875457875,0,3,1,1
401,0.46939245249690775,0.384012539184953,0.6786833855799373,11,4,0,1
402,0.27939226198061334,0.8442728442728443,0.9845559845559846,9,3,1,1
403,0.527602842561972,1.0,0.39838709677419354,16,5,0,1
404,0.2327909887359199,0.9874843554443054,0.986232790988736,8,47,1,1
405,0.32266420277208546,0.21662125340599456,0.40735694822888285,16,2,0,1
406,0.20972006125706522,0.035398230088495575,0.5082174462705437,19,2,1,1
407,0.26807518074726944,0.06508135168961202,0.43429286608260326,8,1,1,1
408,0.36475233131933293,0.7459807073954984,0.977491961414791,2,11,0,1
409,0.30540612996589933,0.044481054365733116,0.57166392092257,9,1,0,1
410,0.16145181476846057,1.0,1.0,4,3,0,1
411,0.2590120160213618,0.9587628865979382,0.8969072164948454,5,11,1,1
412,0.3510871512433535,1.0,0.44624447717231225,8,1,0,1
413,0.22646511339430409,1.0,0.530920060331825,4,4,1,1
414,0.22476446837146702,0.9865410497981157,0.9932705248990579,6,11,0,1
415,0.4650678067728564,0.7941176470588235,0.5661764705882353,2,5,0,1
416,0.3449962729101787,0.848605577689243,0.9760956175298805,1,5,0,1
417,0.341187316706413,0.2065081351689612,0.4030037546933667,20,6,0,1
418,0.19482486042207844,0.28940217391304346,0.3654891304347826,34,6,0,1
419,0.5566549717104031,0.9186535764375876,0.9032258064516129,5,5,0,1
420,0.5261028427914611,1.0,0.7276995305164319,3,4,1,1
421,0.75,0.9197530864197531,0.9135802469135802,0,1,0,1
422,0.3130531411768952,0.027237354085603113,0.5045395590142672,38,5,0,1
423,0.7725118483412322,0.9289099526066351,0.9620853080568721,0,6,0,1
424,0.23722149410222804,0.9515072083879423,0.9541284403669725,11,4,1,1
425,0.3349040336715617,0.5270935960591133,0.18719211822660098,5,7,1,1
426,0.5082283133746988,0.89375,0.10625,0,7,0,1
427,0.31037923971403386,1.0,0.567699836867863,0,8,1,1
428,0.23919141724064494,1.0,0.5757575757575758,9,45,1,1
429,0.2578348509660375,1.0,0.47309136420525655,4,1,0,1
430,0.5818640444965018,0.5694444444444444,0.6620370370370371,0,2,0,1
431,0.2556529467099677,0.011264080100125156,0.4618272841051314,18,3,0,1
432,0.7211811820498216,1.0,0.994475138121547,4,13,1,1
433,0.35674902330250424,0.9400510204081632,0.6020408163265306,2,7,0,1
434,0.476775956284153,0.9890710382513661,0.9904371584699454,9,4,0,1
435,0.47329494173627334,0.3844984802431611,0.3541033434650456,4,4,0,1
436,0.33883781515523764,0.697560975609756,0.36097560975609755,13,4,0,1
437,0.23535128719315584,0.05779569892473118,0.5255376344086021,15,4,0,1
438,0.314851563113191,1.0,0.37358490566037733,24,2,1,1
439,0.5557491289198606,1.0,1.0,3,5,0,1
440,0.30458585699978746,0.1934673366834171,0.4623115577889447,10,1,0,1
441,0.33753501400560226,0.8713692946058091,0.7053941908713693,6,4,1,1
442,0.32334501019122847,0.14358108108108109,0.589527027027027,11,5,0,1
443,0.25,0.9848901098901099,0.9876373626373627,3,10,1,1
444,0.6312652183476787,0.5139186295503212,0.702355460385439,9,3,0,1
445,0.653770382615196,0.7019230769230769,0.3894230769230769,0,4,0,1
446,0.5324076108500434,0.9575,0.9575,1,7,0,1
447,0.97557169564303,0.5129533678756477,0.19430051813471502,2,17,0,1
448,0.4641025011977921,0.786096256684492,0.9893048128342246,1,3,0,1
449,0.3879629255143856,0.8724137931034482,0.15172413793103448,16,6,0,1
450,0.8977835521859661,0.9538043478260869,1.0,1,2,1,1
451,0.8347226525403858,1.0,0.9518518518518518,0,2,0,1
452,0.39276095593006466,0.893048128342246,0.7165775401069518,2,4,0,1
453,0.4069767441860465,0.3523809523809524,0.1761904761904762,5,4,0,1
454,0.6835443037974683,0.5253164556962026,0.7816455696202531,3,11,0,1
455,0.3986168955693935,0.9861111111111112,0.9479166666666666,0,11,0,1
456,0.37315000972060913,0.9925925925925926,0.8074074074074075,0,4,0,1
457,0.6794305276938079,0.9445727482678984,0.42032332563510394,13,2,0,1
458,0.7805038572012843,0.9092872570194385,0.9222462203023758,1,19,0,1
459,0.4858701589449011,0.8220551378446115,0.37343358395989973,0,4,0,1
460,0.3825756022100422,0.9693140794223827,0.9729241877256317,3,4,0,1
461,0.8444444444444444,1.0,0.9956140350877193,0,2,0,1
462,0.2911917209299984,1.0,0.511177347242921,6,7,0,1
463,0.2,0.9436893203883495,1.0,4,2,1,1
464,0.3102409638554217,1.0,0.9969879518072289,5,21,0,1
465,0.6403765123465177,0.7894736842105263,0.6842105263157895,0,6,1,1
466,0.31343283582089554,0.991044776119403,0.9940298507462687,5,14,0,1
467,0.2021843459947239,0.9846153846153847,0.9865384615384616,6,2,0,1
468,0.406690684247601,1.0,0.9428571428571428,1,2,0,1
469,0.21036106750392464,0.880690737833595,0.8838304552590267,2,3,1,1
470,0.20612244897959184,0.9755102040816327,0.9857142857142858,3,6,1,1
471,0.21524663677130046,0.8020833333333334,0.4479166666666667,2,3,0,1
472,0.28832405630608904,0.6901408450704225,0.3873239436619718,3,5,0,1
473,0.2665351865286263,0.7381889763779528,0.6377952755905512,2,1,0,1
474,0.3123209169054441,1.0,0.9541547277936963,4,2,0,1
475,0.3232769556880199,1.0,0.993993993993994,7,6,1,1
476,0.4136555903468851,0.7209302325581395,0.7767441860465116,0,4,0,1
477,0.3355415845529344,0.9415384615384615,0.9846153846153847,0,2,0,1
478,0.3248587570621469,0.4548022598870056,0.8954802259887006,0,1,0,1
479,0.18604651162790697,0.8754152823920266,0.915282392026578,6,1,0,1
480,0.3814440239013523,0.9093655589123867,0.9274924471299094,6,2,0,1
481,0.5014562861663568,0.9876543209876543,0.9783950617283951,0,3,1,1
482,0.21780465390566914,0.3623853211009174,0.9885321100917431,0,2,1,1
483,0.3583652986550833,0.9620853080568721,0.9597156398104265,0,1,1,1
484,0.32414836046426887,0.9385964912280702,0.9736842105263158,2,4,0,1
485,0.363178567470664,0.9427710843373494,0.9879518072289156,2,2,0,1
486,0.33783783783783783,0.40878378378378377,0.972972972972973,0,12,0,1
487,0.21181262729124237,0.7780040733197556,1.0,2,4,0,1
488,0.49429937650528205,0.9752808988764045,0.9865168539325843,0,5,1,1
489,0.30268042556535835,1.0,0.28852459016393445,0,5,0,1
490,0.6562192933095856,1.0,0.984251968503937,5,2,0,1
491,0.4507264714959668,0.6693548387096774,0.3951612903225806,5,2,1,1
492,0.7216748768472906,0.8907849829351536,0.8873720136518771,3,9,0,1
493,0.9425344849380219,0.9694915254237289,0.9864406779661017,1,8,0,1
494,0.6571609470520027,0.7596899224806202,0.44573643410852715,5,4,0,1
495,0.6405357463683268,0.6925,0.4275,5,5,1,1
496,0.41598477638685755,0.9198855507868383,0.9084406294706724,7,14,1,1
497,0.4202533106265762,1.0,0.5775127768313458,7,7,0,1
498,0.5257497811181198,0.8746355685131195,0.9475218658892128,0,8,0,1
499,0.7295285359801489,0.9925558312655087,0.9975186104218362,16,2,0,1
500,0.5473017380984451,0.4206896551724138,0.3931034482758621,2,1,0,1
501,0.8055399062965984,0.9629629629629629,1.0,18,3,0,1
502,0.8071188525319711,0.5953846153846154,0.9215384615384615,20,3,0,1
503,0.58359191813993,0.665893271461717,0.8677494199535963,11,2,0,1
504,0.7699661158886398,1.0,0.9043824701195219,13,13,0,1
505,0.6781914893617021,0.788235294117647,0.6666666666666666,0,3,0,1
506,0.544669943909461,0.4891640866873065,0.5975232198142415,4,2,0,1
507,0.6104499659105138,0.4954128440366973,0.5657492354740061,2,3,0,1
508,0.4958672141145924,0.3045186640471513,0.5972495088408645,15,3,0,1
509,0.5037470429496181,1.0,0.8585526315789473,9,3,0,1
510,0.8654432377365242,1.0,0.8857142857142857,4,2,0,1
511,0.9637619597327447,0.5817174515235457,0.6121883656509696,3,5,0,1
512,0.7272493716935658,0.8013029315960912,1.0,8,2,0,1
513,0.9414903878018388,1.0,0.9257294429708223,4,3,0,1
514,0.9444419175280037,0.7405247813411079,0.5247813411078717,1,2,0,1
515,0.5036063358363245,0.3515981735159817,0.5616438356164384,5,2,0,1
516,0.7423934772351838,0.7814207650273224,1.0,4,1,0,1
517,0.8123865340085796,0.6191536748329621,0.7683741648106904,2,3,0,1
518,0.6080938636900063,0.2907949790794979,0.5188284518828452,5,2,0,1
519,0.5667034525542082,0.35224586288416077,0.5815602836879432,1,3,0,1
520,0.4795178675367175,0.24788732394366197,0.5464788732394367,1,6,0,1
521,0.6527686169062175,1.0,0.9335106382978723,8,2,0,1
522,0.4568472812863862,0.42696629213483145,0.6741573033707865,13,3,0,1
523,0.47955433914280715,1.0,0.36160714285714285,5,1,0,1
524,0.5039759002084762,0.30923076923076925,0.6046153846153847,5,5,0,1
525,0.5912241285581536,0.4584615384615385,0.36,2,2,0,1
526,0.7466813249907678,0.823240589198036,1.0,22,2,0,1
527,0.8235677956832534,0.7827648114901257,1.0,14,2,0,1
528,0.705115068960465,0.6297169811320755,0.9292452830188679,3,3,0,1
529,0.7298444130127298,1.0,1.0,36,2,0,2
530,0.7417356199666422,0.7184873949579832,0.2710084033613445,3,10,0,2
531,0.2648993522238337,0.95900439238653,0.9531478770131772,2,13,0,2
532,0.9651687287976514,0.8202702702702702,0.6405405405405405,17,11,1,2
533,0.5670920644539841,0.7835820895522388,0.7935323383084577,21,10,0,2
534,0.761258626467224,0.9235569422776911,1.0,6,12,0,2
535,0.32083389015938435,0.9560975609756097,0.8975609756097561,0,6,0,2
536,0.6837616949556229,0.7153284671532847,1.0,28,24,0,2
537,0.8194883940178525,0.8961038961038961,0.7977736549165121,1,7,0,2
538,0.9000113545193636,0.5818476499189628,0.3857374392220421,27,12,0,2
539,0.7241379310344828,0.5555555555555556,0.10884353741496598,18,10,0,2
540,0.7156118259269579,0.9283536585365854,0.7179878048780488,3,13,0,2
541,0.7083871588703384,0.5778688524590164,0.1557377049180328,5,7,0,2
542,0.353839073438527,1.0,0.6700898587933247,5,9,0,2
543,0.3405238828967643,0.9547511312217195,0.8687782805429864,4,1,1,2
544,0.3306440507687495,0.9541284403669725,0.8302752293577982,0,5,1,2
545,0.6599610984449646,0.7228144989339019,1.0,17,21,0,2
546,0.3974774370213087,1.0,0.888283378746594,31,2,0,2
547,0.5181476846057572,0.9082125603864735,1.0,52,16,1,2
548,0.7220321480383415,0.2524407252440725,0.3179916317991632,1,10,0,2
549,0.8435609040862234,0.7539823008849558,0.9398230088495575,21,13,0,2
550,0.5,0.8153846153846154,0.6076923076923076,7,3,0,2
551,0.5096996640717801,0.8886107634543179,0.4693366708385482,39,19,0,2
552,0.37141825460279826,0.9651567944250871,0.9512195121951219,2,7,0,2
553,0.45539604081647833,1.0,0.66993006993007,50,11,0,2
554,0.3731966756375449,0.9618055555555556,0.9444444444444444,4,6,1,2
555,0.8914249275134314,0.7182539682539683,0.35185185185185186,29,4,0,2
556,0.7091267518238671,0.5770020533880903,0.15195071868583163,40,6,0,2
557,0.4972578951475447,1.0,0.9987029831387808,31,13,0,2
558,0.30104097798291024,0.09078014184397164,0.573049645390071,6,12,0,2
559,0.425654319469425,0.27225130890052357,0.7975567190226877,6,13,0,2
560,0.7036654491486471,0.9448476052249637,0.7329462989840348,11,15,0,2
561,0.2690863579474343,1.0,1.0,12,4,0,2
562,0.4240409703074357,0.819078947368421,0.8947368421052632,22,19,0,2
563,0.7481535703368336,0.5708215297450425,0.06940509915014165,2,6,0,2
564,0.3098111436700997,0.5316622691292876,0.07519788918205805,0,10,0,2
565,0.3593199128969452,0.4511930585683297,0.09761388286334056,5,10,0,2
566,0.4581168365833439,0.7642752562225475,0.14494875549048317,8,5,0,2
567,0.8379453427325414,0.8055555555555556,0.5787037037037037,20,14,0,2
568,0.3949657460288373,0.8127208480565371,0.9540636042402827,5,14,0,2
569,0.23153358610380242,0.9431818181818182,0.7386363636363636,1,7,0,2
570,0.5751295336787565,0.7454954954954955,1.0,9,17,1,2
571,0.6890010209433043,0.5257270693512305,0.19686800894854586,0,8,0,2
572,0.8758388077455527,0.5342465753424658,0.2237442922374429,8,22,0,2
573,0.9957964254289323,0.804755944931164,0.6871088861076345,22,15,1,2
574,0.9858376401379761,0.597452229299363,0.22038216560509555,10,17,0,2
575,0.4120614494265485,0.7750865051903114,0.6920415224913494,6,24,0,2
576,0.9190452852514054,0.32791327913279134,0.27235772357723576,16,8,1,2
577,0.7147977787297187,0.7045454545454546,1.0,22,19,1,2
578,0.8469775135931463,0.562862669245648,0.1102514506769826,7,5,0,2
579,0.5854914740199814,0.07085346215780998,0.2995169082125604,8,21,0,2
580,0.5256954061695748,0.9012048192771084,0.8072289156626506,15,13,0,2
581,0.7330051695481646,0.7504990019960079,1.0,24,12,0,2
582,0.32687171030405543,0.8914728682170543,0.9534883720930233,15,22,0,2
583,0.9722392055145516,0.60625,0.31666666666666665,2,16,0,2
584,0.9652934373690317,0.6735294117647059,0.38823529411764707,9,12,0,2
585,0.3982197906668194,0.832258064516129,0.9,9,25,0,2
586,1.0,0.55819774718398,0.12891113892365458,3,8,0,2
587,0.8300987427986879,1.0,0.9515050167224081,17,7,0,2
588,0.7235434286645261,1.0,0.8941605839416058,8,7,0,2
589,0.5784788878684647,0.02302158273381295,0.45755395683453237,10,14,0,2
590,0.615769729827343,0.7479674796747967,1.0,11,11,1,2
591,0.8775843481540802,0.7801556420233463,0.20622568093385213,8,31,0,2
592,0.6015413506697646,0.755011135857461,1.0,25,22,0,2
593,0.3064044871953374,1.0,0.4555694618272841,13,3,0,2
594,0.34176295409715884,0.1933240611961057,0.4242002781641168,3,5,0,2
595,0.4611959848763737,0.1326219512195122,0.7408536585365854,6,12,0,2
596,0.40966278123184124,0.7731958762886598,0.5223367697594502,12,6,0,2
597,0.5008787346221442,0.5614035087719298,0.12631578947368421,6,14,0,2
598,0.6206901003347606,0.8462664714494875,0.5739385065885798,14,13,0,2
599,0.5328571428571428,0.8954423592493298,1.0,1,12,0,2
600,0.489508401262015,0.45013123359580054,0.06955380577427822,0,10,0,2
601,0.2684556253674452,0.002607561929595828,0.3820078226857888,17,14,0,2
602,0.6012516621017412,0.8687943262411347,0.599290780141844,3,19,0,2
603,0.1415982193002259,0.8543689320388349,0.970873786407767,16,8,0,2
604,0.4987179487179487,0.8174807197943444,0.609254498714653,5,6,0,2
605,0.7166205860790589,1.0,0.8305785123966942,10,15,1,2
606,0.9947089947089947,0.549645390070922,0.10638297872340426,12,7,0,2
607,0.9678610905640145,0.6657018813314037,0.37626628075253254,7,16,0,2
608,0.39681742165917333,0.9377049180327869,0.8918032786885246,12,12,0,2
609,0.5617994837829328,0.7938461538461539,1.0,7,9,0,2
610,0.47544671168488134,1.0,0.1410459587955626,4,8,1,2
611,0.6473596805670913,0.26753670473083196,0.38499184339314846,1,11,0,2
612,0.8248977394733912,1.0,0.8951965065502183,19,8,0,2
613,0.8581235697940504,0.562929061784897,0.10068649885583524,6,9,0,2
614,0.4496662836686299,0.5972602739726027,0.32602739726027397,6,11,1,2
615,0.6398528706336913,0.7709637046307884,0.2878598247809762,9,4,0,2
616,0.7479406919275123,0.5198237885462555,0.1828193832599119,13,8,0,2
617,0.9081016706036347,0.34791252485089463,0.33001988071570576,14,3,0,2
618,0.2263159158794428,0.11359026369168357,0.4665314401622718,6,7,0,2
619,0.5810569516855995,0.8637137989778535,0.6132879045996593,6,18,0,2
620,0.35879599557946035,0.18717948717948718,0.7,21,9,0,2
621,1.0,1.0,1.0,18,1,0,2
622,0.6878819400824433,1.0,0.8654434250764526,22,3,1,2
623,0.4285024999327049,0.3914174252275683,0.8530559167750326,10,14,0,2
624,0.7440658016145355,0.28717948717948716,0.23076923076923078,0,10,0,2
625,0.6409780806441372,0.7037773359840954,1.0,9,7,0,2
626,0.8116161148871729,0.6635071090047393,1.0,21,15,0,2
627,0.6894511426213765,0.716636197440585,1.0,25,18,0,2
628,0.3676285870029865,0.8088737201365188,0.931740614334471,13,10,1,2
629,0.268733850129199,0.8701923076923077,0.8125,24,8,1,2
630,0.6385401925019762,0.772215269086358,0.2878598247809762,9,4,0,2
631,0.8586497890295358,0.5626535626535627,0.12530712530712532,2,10,0,2
632,0.5061013831247947,0.17327459618208516,0.4581497797356828,4,10,0,2
633,0.36716791979949875,0.8327645051194539,0.9180887372013652,14,13,1,2
634,0.6877363561318752,1.0,0.8316666666666667,6,21,0,2
635,0.9954918043436359,0.8088050314465409,0.9257861635220126,50,16,0,2
636,0.5700369280060743,0.9215686274509803,1.0,4,16,0,2
637,0.9409020217729394,0.5867768595041323,0.12231404958677686,8,5,0,2
638,0.8861921031716407,0.9447236180904522,0.7914572864321608,14,5,1,2
639,0.6859802382024093,0.5232067510548524,0.31223628691983124,1,8,0,2
640,0.5835437410824167,0.727069351230425,1.0,18,14,1,2
641,0.48172323759791125,0.8130081300813008,0.5501355013550135,9,18,0,2
642,0.6037746607786082,0.753880266075388,1.0,17,23,0,2
643,0.7594230487033603,0.7410468319559229,0.3677685950413223,31,15,0,2
644,0.8882770716953371,0.27545909849749584,0.9215358931552587,43,15,0,2
645,0.36919330045922943,0.7829787234042553,0.9404255319148936,14,13,0,2
646,0.2696542696123592,1.0,0.5539568345323741,14,8,0,2
647,0.18983114754525945,0.8367346938775511,0.6666666666666666,3,8,1,2
648,0.4403043621066285,0.1603960396039604,0.499009900990099,18,8,0,2
649,0.589859364662872,0.8660869565217392,0.6052173913043478,1,12,0,2
650,0.4925234958339741,0.7651715039577837,1.0,7,13,0,2
651,0.9629087262613484,1.0,0.7138849929873773,26,23,0,2
652,0.38568810072017734,0.8029739776951673,0.8364312267657993,14,20,0,2
653,0.3235937238440718,0.8875968992248062,0.9534883720930233,19,19,0,2
654,0.6619980524154018,0.689922480620155,1.0,17,3,0,2
655,0.519224205203372,0.4412568306010929,0.9439890710382514,9,24,0,2
656,0.47599537421756705,0.16194331983805668,0.5080971659919028,11,12,0,2
657,0.7406798428198141,0.8122653316645807,0.6545682102628285,5,23,0,2
658,0.7286302718957017,0.8005018820577164,0.657465495608532,5,16,0,2
659,0.2806298223104688,1.0,0.5741626794258373,14,2,0,2
660,0.7599916449375679,0.0676056338028169,0.32535211267605635,20,18,0,2
661,0.6358662999988197,0.7286585365853658,0.5442073170731707,17,15,1,2
662,0.31680875047997753,0.1802252816020025,0.7171464330413017,11,4,0,2
663,0.3479449702180679,0.7977941176470589,0.8198529411764706,15,13,1,2
664,0.35326449314570346,1.0,0.670076726342711,4,6,0,2
665,0.8373763736859813,0.6793760831889082,1.0,28,15,0,2
666,0.8337887919640263,0.6788194444444444,1.0,45,13,0,2
667,0.8976834914002858,1.0,0.5311827956989247,17,4,0,2
668,0.41712248654950446,0.449438202247191,0.19662921348314608,7,6,0,2
669,0.43651850802747605,1.0,0.8773466833541927,9,17,0,2
670,0.9587861057202728,0.6755244755244755,0.5118881118881119,14,17,1,2
671,0.5654706636835646,1.0,0.6905766526019691,6,15,0,2
672,0.9645980761969005,0.6092436974789915,0.3172268907563025,0,14,0,2
673,0.9050159538886807,0.6645807259073843,0.9274092615769712,34,11,0,2
674,0.6365209573482474,0.7290715372907154,0.4779299847792998,13,25,1,2
675,0.685542453325912,1.0,0.8316666666666667,6,14,1,2
676,0.5122471600106534,0.3032994923857868,0.3426395939086294,10,12,1,2
677,0.49614387928482706,0.14638447971781304,0.6772486772486772,35,10,0,2
678,0.7214291840090746,1.0,0.8921389396709324,6,7,0,2
679,0.6902526640706927,0.5246636771300448,0.19506726457399104,1,7,0,2
680,0.8232687756853709,0.7293519695044473,1.0,12,17,0,2
681,0.33324692883812407,0.2152777777777778,0.425,6,6,0,2
682,0.38819418153414315,0.9016949152542373,0.9932203389830508,38,16,0,2
683,0.8512134592737652,0.6814946619217082,1.0,2,5,1,2
684,0.8269914762313724,1.0,0.8966521106259098,14,10,0,2
685,0.3508091161320851,0.9363295880149812,0.8764044943820225,19,13,0,2
686,0.7211356962223472,0.5449640287769785,0.09712230215827339,10,1,0,2
687,0.19298244596469205,0.9848484848484849,0.9848484848484849,20,14,0,2
688,0.9860631455453037,0.7834179357021996,0.8206429780033841,2,7,0,2
689,0.39763104841717334,1.0,0.888283378746594,23,4,0,2
690,0.5137614678899083,0.9489795918367347,0.9005102040816326,38,10,0,2
691,0.3760129627261684,0.1581769436997319,0.82171581769437,9,15,0,2
692,0.5440916475661519,0.06841339155749636,0.3333333333333333,7,21,0,2
693,0.7262278873477948,0.6396396396396397,0.8738738738738738,12,5,0,2
694,0.7478117039977749,0.5722379603399433,0.0708215297450425,3,14,0,2
695,0.32807745591939547,0.9647749510763209,0.45792563600782776,5,2,0,2
696,0.7393796981377807,0.604602510460251,0.1401673640167364,6,12,0,2
697,0.91,0.5769230769230769,0.163003663003663,7,8,0,2
698,0.4084507042253521,0.7758620689655172,0.5275862068965518,4,5,0,2
699,0.38270319555792537,0.0034071550255536627,0.6303236797274276,29,32,0,2
700,0.9374220509196575,0.2933130699088146,0.34194528875379937,2,24,0,2
701,0.3982067104496708,0.832258064516129,0.9,20,15,0,2
702,0.1878698224852071,0.7952755905511811,0.6929133858267716,1,5,1,2
703,0.9281080059917634,0.5614886731391586,0.3656957928802589,31,18,0,2
704,0.21054062166534843,0.9929078014184397,1.0,4,3,0,2
705,0.7155750642774813,0.5441441441441441,0.0972972972972973,8,3,0,2
706,0.6941885961188983,0.7816813048933501,0.5909661229611042,4,11,0,2
707,0.9160170579930308,0.3130081300813008,0.23983739837398374,16,11,1,2
708,0.5198756400232746,0.9230769230769231,0.26713286713286716,42,4,0,2
709,0.5164172832627631,0.8811013767209012,0.4618272841051314,41,17,0,2
710,0.19049928151180762,0.7984496124031008,0.6976744186046512,2,9,1,2
711,0.30629523750892457,1.0,0.4518147684605757,8,4,0,2
712,0.22623533605475935,1.0,0.3850085178875639,7,2,1,2
713,0.39487179487179486,0.8376623376623377,0.9058441558441559,16,16,0,2
714,0.8656442139117981,0.5037735849056604,0.4528301886792453,33,12,0,2
715,0.5157322965182467,0.4453551912568306,0.9398907103825137,3,13,0,2
716,0.20725720390091787,1.0,0.37375178316690444,7,6,0,2
717,0.42880493797149216,0.9425287356321839,0.9195402298850575,3,18,0,2
718,0.49179264904889136,0.5164556962025316,0.8088607594936709,29,10,1,2
719,0.6482693114869611,0.265905383360522,0.3833605220228385,3,14,0,2
720,0.5018780223247118,0.40665701881331406,1.0,2,24,0,2
721,0.8754511025404015,0.6805555555555556,0.3726851851851852,5,25,0,2
722,0.4367816091954023,0.6992481203007519,0.8533834586466166,1,9,1,2
723,0.7300641649481212,0.7384230287859824,0.6545682102628285,6,16,0,2
724,0.35276554995479087,0.9365671641791045,0.8805970149253731,13,16,0,2
725,0.4974125348699203,0.04979253112033195,0.34232365145228216,13,5,0,2
726,0.9040166804403758,0.6658322903629537,0.8873591989987485,26,11,0,2
727,0.5788150333659162,0.3861209964412811,0.42704626334519574,2,12,1,2
728,0.9523793515395461,0.5638686131386861,0.13686131386861314,2,11,0,2
729,0.9567644697960578,0.6007005253940455,0.13660245183887915,24,7,0,2
730,0.49547218628719275,0.9987063389391979,0.9987063389391979,15,11,0,2
731,0.4868183071625977,0.4691516709511568,0.06555269922879177,2,12,0,2
732,0.854217808402891,0.5939490445859873,0.13853503184713375,8,19,0,2
733,0.9509675964002512,0.5975177304964538,0.13652482269503546,22,11,0,2
734,0.6404657184763343,0.6832298136645962,0.6972049689440993,22,12,0,2
735,0.7577743287183908,0.8026905829596412,1.0,14,16,0,2
736,0.5172334157227345,0.8256658595641646,0.612590799031477,27,7,0,2
737,0.25560223188026826,0.21122994652406418,0.37032085561497324,21,5,0,2
738,0.8984474659923107,0.7349397590361446,1.0,9,12,0,2
739,0.6457043410869427,1.0,0.654911838790932,10,17,0,2
740,0.8341881873599196,0.6776429809358753,1.0,19,20,0,2
741,0.5164595153965894,0.30095541401273884,0.945859872611465,5,31,0,2
742,0.4524696908612554,0.25727069351230425,0.5324384787472036,23,8,0,2
743,0.8987680648070756,0.8460575719649562,0.5632040050062578,6,8,0,2
744,0.9538351004732226,0.9086357947434293,0.9987484355444305,10,24,0,2
745,0.9013468405871934,0.2638230647709321,0.10742496050552923,20,15,0,2
746,0.819653168153489,0.4823091247672253,0.24581005586592178,3,15,1,2
747,0.35444743935309975,0.8783269961977186,0.935361216730038,23,16,1,2
748,0.46857106067927223,0.8189415041782729,0.5682451253481894,10,7,0,2
749,0.47060368421030346,0.9238095238095239,0.9551020408163265,9,4,0,2
750,0.7540274431215643,0.7947434292866082,0.5982478097622027,39,15,0,2
751,0.3247510567856999,0.728,0.952,6,10,0,2
752,0.6351299159883509,1.0,0.5447897623400365,24,12,1,2
753,0.4642282768132283,0.8237547892720306,0.8275862068965517,8,27,0,2
754,0.5697318198845888,1.0,0.9724655819774718,6,19,0,2
755,0.4294058891415999,0.7856191744340879,0.303595206391478,15,4,1,2
756,0.6746833266117349,0.6222222222222222,0.9162393162393162,14,4,1,2
757,0.3634224887953248,0.8421052631578947,0.8872180451127819,21,16,0,2
758,0.28785227212848813,0.970873786407767,0.8786407766990292,4,5,0,2
759,0.3888569769926251,0.8118466898954704,0.7491289198606271,2,6,0,2
760,0.8730080988464525,0.512743628185907,0.11694152923538231,3,10,0,2
761,0.6515233614718502,0.3517730496453901,0.7049645390070922,31,12,1,2
762,0.648788958759022,0.904,0.7973333333333333,6,14,0,2
763,0.6968085106382979,0.16489361702127658,0.16312056737588654,3,14,0,2
764,0.5093051240255713,0.8190184049079755,0.5644171779141104,13,9,0,2
765,0.728085233512047,0.47466216216216217,1.0,13,12,0,2
766,0.6175278159971255,0.5389908256880734,0.41743119266055045,3,11,0,2
767,0.6380495491655127,0.9574468085106383,0.851063829787234,2,7,1,2
768,0.974648937947082,0.5514834205933682,0.10296684118673648,7,5,0,2
769,0.6471582338939904,0.7926356589147286,0.7945736434108527,8,11,0,2
770,0.5350108907485956,0.9882943143812709,0.8712374581939799,0,18,0,2
771,0.5969442600338742,0.5400593471810089,0.516320474777448,0,17,0,2
772,0.5376344086021505,0.9874551971326165,1.0,8,12,0,2
773,0.6940684052904694,0.5525568181818182,0.375,2,6,0,2
774,0.8657581505820555,0.6119186046511628,0.21656976744186046,7,7,0,2
775,0.7969952967418698,0.6755905511811023,0.30236220472440944,9,13,0,2
776,0.8323744790147641,0.4846153846153846,0.49038461538461536,1,19,0,2
777,0.7136127322125282,0.6838565022421524,1.0,5,8,0,2
778,0.651132055499721,0.7588126159554731,0.7569573283858998,7,10,0,2
779,0.6327822018384942,0.7679814385150812,1.0,18,20,0,2
780,0.5633029852123098,0.12307692307692308,0.7076923076923077,23,21,0,2
781,0.88215016645552,0.18032786885245902,0.06229508196721312,5,8,0,2
782,0.26651480637813213,0.44646924829157175,0.44419134396355353,0,7,0,2
783,0.25516650600538,0.9808,0.976,11,7,0,2
784,0.25544040801942064,0.9985358711566618,0.9970717423133236,5,9,1,2
785,0.4186239500857775,0.9576719576719577,0.9523809523809523,4,10,1,2
786,0.17389378894957655,1.0,0.33163265306122447,1,9,0,2
