,Rel_BreitGross,RelSpitze_oben,RelSpitze_unten,Anzahl_Linie,Anzahl_Ecken,Anzahl_Kreis,Label
204,0.8603148803821028,1.0,0.9508928571428571,5,7,0,0
205,0.873541269347342,0.41075794621026895,0.8899755501222494,0,8,0,0
206,0.873541269347342,0.41075794621026895,0.8899755501222494,0,8,0,0
207,0.33070625744699605,0.6116071428571429,0.27232142857142855,1,6,0,0
208,0.33070625744699605,0.6116071428571429,0.27232142857142855,1,6,0,0
209,0.3889357793492365,0.8967136150234741,0.4694835680751174,0,4,0,0
210,0.3889357793492365,0.8967136150234741,0.4694835680751174,0,4,0,0
211,0.528964352237704,0.3545232273838631,0.9951100244498777,2,3,0,0
212,0.5853788559750355,0.703125,0.796875,0,2,0,0
213,0.5588510755440811,0.5197568389057751,0.8085106382978723,0,7,0,0
214,0.44090069094160633,0.20153061224489796,0.9948979591836735,0,2,0,0
215,0.45643165266126257,0.18227848101265823,0.6430379746835443,0,1,0,0
216,0.40933946519507575,0.8404255319148937,0.8377659574468085,0,1,0,0
217,0.4101868221468118,0.8647214854111406,0.9681697612732095,0,5,0,0
218,0.41987362031788034,0.47665847665847666,0.9901719901719902,1,7,1,0
219,0.4381678307617993,0.9040767386091128,0.7362110311750599,5,8,1,0
220,0.2605504755107485,0.780373831775701,0.883177570093458,0,3,0,0
221,0.5604194560300981,0.673469387755102,0.9941690962099126,12,6,0,0
222,0.5604194560300981,0.673469387755102,0.9941690962099126,12,6,0,0
223,0.24090883944639155,0.8248175182481752,0.7956204379562044,3,2,0,0
224,0.24090883944639155,0.8248175182481752,0.7956204379562044,3,2,0,0
225,0.2502655222370079,0.75,0.75,2,1,0,0
226,0.2502655222370079,0.75,0.75,2,1,0,0
227,0.4895003851262368,0.8185053380782918,1.0,7,4,0,0
228,0.4895003851262368,0.8185053380782918,1.0,7,4,0,0
229,0.20607339148838238,0.8898305084745762,1.0,4,5,0,0
230,0.4333659685736534,0.7109375,0.8125,16,10,0,0
231,0.9067571824360507,0.9922480620155039,0.9224806201550387,0,7,0,0
232,0.7994079409867674,0.8938679245283019,1.0,8,4,0,0
233,0.4445291956165745,0.8142857142857143,0.8971428571428571,6,8,1,0
234,0.6866295731774373,0.57,0.955,9,2,1,0
235,0.4271763416427497,0.45454545454545453,0.7296037296037297,12,5,0,0
236,0.6225537760976682,0.6899696048632219,1.0,6,14,0,0
237,0.5186978598119941,0.9418282548476454,0.29362880886426596,2,16,0,0
238,0.45581020227961444,0.7333333333333333,0.8923076923076924,17,7,1,0
239,0.6982199022893315,0.6067708333333334,0.9140625,5,5,0,0
240,0.2638698037564409,0.03413654618473896,0.5080321285140562,13,1,1,1
241,0.2462579335038069,0.03406813627254509,0.46292585170340683,5,4,0,1
242,0.48483867241279155,0.774074074074074,0.6370370370370371,0,16,0,1
243,0.29215140419419855,1.0,0.5806451612903226,5,2,0,1
244,0.490981962824815,1.0,1.0,3,1,0,1
245,0.2631867009220966,1.0,0.36768149882903983,6,3,0,1
246,0.6808676777108567,0.9855072463768116,0.9975845410628019,11,28,0,1
247,0.2812655691851996,0.026052104208416832,0.5230460921843687,15,5,1,1
248,0.2129537603601982,0.025056947608200455,0.5056947608200456,6,8,1,1
249,0.17582666131600913,1.0,0.9202898550724637,12,2,1,1
250,0.19947719767384847,0.6436781609195402,0.8218390804597702,5,2,0,1
251,0.3203850468624252,0.8878504672897196,0.6214953271028038,4,3,0,1
252,0.2515090543259557,0.736,0.464,6,1,0,1
253,0.1933228655202048,1.0,0.4052044609665427,20,1,0,1
254,0.17795740957689132,1.0,0.920863309352518,9,1,1,1
255,0.7105831151952381,0.9870410367170627,0.9870410367170627,5,6,0,1
256,0.2777415967639257,1.0,0.47560975609756095,4,1,0,1
257,0.3000849125487824,1.0,0.44166666666666665,6,9,0,1
258,0.4085560489015916,0.0989010989010989,0.46153846153846156,9,2,1,1
259,0.29911635436771217,0.020161290322580645,0.42338709677419356,10,5,0,1
260,0.1754598794269708,0.0903954802259887,0.4491525423728814,8,5,0,1
261,0.2692886585271684,1.0,0.5359477124183006,3,1,1,1
262,0.3926873214423633,0.05,0.5857142857142857,6,3,0,1
263,0.2398240148161981,1.0,0.5463182897862233,8,1,0,1
264,0.3146281339245049,1.0,0.4666666666666667,5,9,0,1
265,0.4031416233575942,0.8951612903225806,0.8729838709677419,6,4,1,1
266,0.27067131379962195,1.0,0.5315904139433552,4,8,1,1
267,0.3594544716475093,0.2349137931034483,0.3922413793103448,13,6,1,1
268,0.426261760740534,0.8278388278388278,0.63003663003663,10,8,0,1
269,0.2568659127625202,1.0,1.0,2,5,1,1
270,0.445355182144112,0.994535519125683,0.9972677595628415,2,1,0,1
271,0.31311582482855377,1.0,0.43902439024390244,7,19,0,1
272,0.21608065015049377,0.1962962962962963,0.6111111111111112,5,2,0,1
273,0.5017692026350846,0.004008016032064128,0.3486973947895792,16,8,0,1
274,0.1850367183590031,1.0,0.46311475409836067,9,15,0,1
275,0.26482481702807564,0.014150943396226415,0.5,9,9,0,1
276,0.4117647058823529,0.8831168831168831,0.7987012987012987,2,8,1,1
277,0.29276315789473684,0.7696629213483146,0.4943820224719101,7,5,0,1
278,0.3859296908811029,0.7423312883435583,0.3987730061349693,8,1,0,1
279,0.4422333596183484,0.8080808080808081,1.0,2,2,1,1
280,0.5056818181818182,0.949438202247191,0.8595505617977528,0,2,0,1
281,0.4796573875802998,0.987152034261242,0.987152034261242,2,3,0,1
282,0.1676829268292683,1.0,0.990909090909091,2,1,0,1
283,0.4342978503883754,0.38957816377171217,0.684863523573201,7,5,0,1
284,0.43710691781220706,1.0,0.6072351421188631,4,11,0,1
285,0.2780300753177838,0.8315217391304348,0.6467391304347826,2,3,1,1
286,0.4299552892238652,0.20440881763527055,0.4529058116232465,1,4,0,1
287,0.16740252674045172,1.0,0.48091603053435117,5,2,0,1
288,0.2697696158534435,0.7666666666666667,0.5277777777777778,1,2,0,1
289,0.258762086558626,0.057291666666666664,0.578125,6,1,1,1
290,0.3071358068588843,1.0,0.48175182481751827,1,15,0,1
291,0.490981962824815,1.0,1.0,5,1,0,1
292,0.23699961305838088,1.0,0.45,8,1,0,1
293,0.35070140280561124,1.0,0.9979959919839679,2,11,1,1
294,0.2047872340425532,0.974025974025974,1.0,5,1,0,1
295,0.5635827477631808,0.3918269230769231,0.36538461538461536,3,1,0,1
296,0.5180958246830818,0.9688311688311688,0.9896103896103896,0,5,0,1
297,0.9397363465160076,0.6172344689378757,1.0,9,5,0,1
298,0.48211174801067636,0.28964059196617337,0.28752642706131076,2,8,0,1
299,0.36494596343278307,1.0,0.583864118895966,0,6,1,1
300,0.3510651035517141,0.08817635270541083,0.3406813627254509,8,3,0,1
301,0.21629213483146068,0.7207792207792207,0.43506493506493504,14,1,0,1
302,0.1674531958510505,1.0,0.4790874524714829,4,1,0,1
303,0.40839344334550076,1.0,0.9117647058823529,1,4,0,1
304,0.32358847069992247,0.3745819397993311,0.745819397993311,17,2,1,1
305,0.5170865225916342,0.951417004048583,0.9736842105263158,2,10,0,1
306,0.3528684542122216,1.0,0.4110854503464203,3,1,0,1
307,0.505681819167019,0.9971590909090909,0.9971590909090909,3,3,0,1
308,0.44182162987525375,0.0,0.4028056112224449,7,1,0,1
309,0.3266220682908512,0.980561555075594,0.9848812095032398,2,9,0,1
310,0.3645833333333333,0.9833333333333333,0.9833333333333333,3,8,0,1
311,0.24915447747214078,0.17922606924643583,0.48065173116089616,4,2,0,1
312,0.2568659127625202,1.0,1.0,2,72,1,1
313,0.416184956313109,0.9444444444444444,0.9444444444444444,0,3,0,1
314,0.2406928729133956,1.0,0.55,9,10,0,1
315,0.4641861368035248,0.507177033492823,0.430622009569378,6,4,0,1
316,0.19597069597069597,0.8411214953271028,0.6822429906542056,3,2,1,1
317,0.22849083215796898,0.7160493827160493,0.43209876543209874,5,4,1,1
318,0.1985867132583914,0.6416184971098265,0.8208092485549133,5,2,0,1
319,0.2515090543259557,0.736,0.464,6,3,0,1
320,0.4468937810794662,0.9819639278557114,0.8997995991983968,0,6,0,1
321,0.33404708751828277,0.9850107066381156,0.9935760171306209,2,5,1,1
322,0.18417205591409383,0.2017167381974249,0.37553648068669526,26,2,0,1
323,0.17398168680313542,0.033846153846153845,0.5292307692307693,10,28,1,1
324,0.35751784722517654,0.6659340659340659,0.8241758241758241,4,6,0,1
325,0.22160645386064984,0.016666666666666666,0.4880952380952381,5,4,1,1
326,0.2884777615481178,0.15508021390374332,0.5935828877005348,7,4,1,1
327,0.4362970670396026,0.7299270072992701,0.4927007299270073,2,10,0,1
328,0.5013249047993853,0.9971590909090909,0.9971590909090909,4,3,0,1
329,0.4879995040385433,1.0,0.4370860927152318,10,7,1,1
330,0.2247191011235955,0.67,0.32,4,8,1,1
331,0.2402803583274091,1.0,0.5181451612903226,8,3,0,1
332,0.28085690681774544,1.0,0.5346062052505967,5,1,0,1
333,0.4106382978723404,0.9893617021276596,0.9936170212765958,1,4,0,1
334,0.5138200041919742,0.981859410430839,0.9501133786848073,2,10,0,1
335,0.1513353115727003,0.9117647058823529,1.0,5,2,0,1
336,0.6373937677053825,0.9858356940509915,0.9858356940509915,0,6,0,1
337,0.6678973529908375,0.3069544364508393,0.27577937649880097,2,9,0,1
338,0.30416491145235536,1.0,0.3787575150300601,14,0,0,1
339,0.37445887445887444,1.0,1.0,7,6,0,1
340,0.3527374553333285,0.03225806451612903,0.6344086021505376,3,3,1,1
341,0.345746362210505,1.0,0.7333333333333333,2,5,0,1
342,0.2187102623106595,0.04219409282700422,0.4704641350210971,5,1,1,1
343,0.6345609065155807,0.9858356940509915,0.9858356940509915,2,3,0,1
344,0.2796621423033753,0.002008032128514056,0.4939759036144578,12,7,1,1
345,0.5411304704993553,1.0,0.4188861985472155,14,9,0,1
346,0.29011238894897845,1.0,0.5074257425742574,8,3,0,1
347,0.7193255421645971,0.9218436873747495,0.905811623246493,10,6,0,1
348,0.1747385834902402,0.033846153846153845,0.5292307692307693,10,31,0,1
349,0.1676829268292683,1.0,0.990909090909091,2,2,0,1
350,0.22595078299776286,0.6633663366336634,0.31683168316831684,4,7,1,1
351,0.19705340699815838,0.8411214953271028,0.6728971962616822,2,3,1,1
352,0.24747460290198023,0.9438202247191011,0.6460674157303371,10,4,1,1
353,0.26520040847871745,1.0,0.5751503006012024,15,3,0,1
354,0.9124662587922644,0.4128686327077748,0.42091152815013405,3,11,0,1
355,0.24242765070930108,0.6628571428571428,0.7885714285714286,0,1,1,1
356,0.49150623639083696,0.20232558139534884,0.20465116279069767,5,2,0,1
357,0.18218128833404415,1.0,0.49899799599198397,8,11,0,1
358,0.2904558634660697,1.0,0.46360153256704983,19,5,0,1
359,0.5381541797280224,0.9425,0.2575,0,5,0,1
360,0.43610547667342797,0.9817444219066938,0.9858012170385395,2,4,0,1
361,0.31819969656252867,0.7954545454545454,0.5681818181818182,3,3,1,1
362,0.2876913235034544,0.06229508196721312,0.5081967213114754,5,7,0,1
363,0.2858960165240766,0.9666666666666667,0.7933333333333333,5,6,0,1
364,0.27804178944740376,1.0,0.49327354260089684,6,1,0,1
365,0.2598633359752676,0.15137614678899083,0.44495412844036697,4,12,1,1
366,0.2593225265718649,0.935871743486974,0.9599198396793587,4,1,1,1
367,0.4062948937613469,0.21823204419889503,0.4889502762430939,3,8,0,1
368,0.24157550401390657,1.0,0.5420792079207921,7,19,1,1
369,0.17445344086779274,1.0,0.99,4,4,1,1
370,0.48087306541188524,0.28752642706131076,0.2854122621564482,2,3,0,1
371,0.29175415376833147,0.0020161290322580645,0.4092741935483871,10,3,0,1
372,0.6394366197183099,0.9802816901408451,0.9830985915492958,0,3,0,1
373,0.28806295265485204,0.15775401069518716,0.5962566844919787,8,3,1,1
374,0.35271587762143597,1.0,0.4110854503464203,2,1,1,1
375,0.23670943200097982,1.0,0.4519650655021834,7,5,0,1
376,0.21245511340432918,0.022779043280182234,0.5034168564920274,4,1,1,1
377,0.21846427216659364,0.04008438818565401,0.47257383966244726,6,151,1,1
378,0.4829059829059829,0.9829059829059829,0.9850427350427351,4,14,0,1
379,0.3446215196612782,0.6172043010752688,0.8086021505376344,6,2,1,1
380,0.2793028795095249,1.0,0.3967935871743487,11,6,0,1
381,0.26103403800310243,0.21406727828746178,0.6207951070336392,14,1,1,1
382,0.473079705136629,0.13627254509018036,0.5450901803607214,2,1,0,1
383,0.4047551183881717,0.9945504087193461,0.9945504087193461,1,6,0,1
384,0.26121672318095635,0.156312625250501,0.56312625250501,5,2,1,1
385,0.29612278915096124,0.08216432865731463,0.531062124248497,7,9,0,1
386,0.48697394789579157,1.0,1.0,1,1,0,1
387,0.3024889522729919,0.046052631578947366,0.5460526315789473,3,6,0,1
388,0.166412213740458,1.0,1.0,4,2,1,1
389,0.2430167597765363,0.9942528735632183,0.7011494252873564,8,11,0,1
390,0.2787332611827499,0.8260869565217391,0.6413043478260869,5,1,0,1
391,0.1741539818603636,0.10764872521246459,0.44192634560906513,9,1,0,1
392,0.25176803394625175,0.8089887640449438,0.4943820224719101,17,20,1,1
393,0.44989339019189767,1.0,1.0,0,4,0,1
